,Model A,Model B,Step,Score
795,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.mae,50,0.4204000234603882
796,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,50,0.40615999698638916
797,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,50,0.4311999976634979
798,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,50,0.4508799612522125
799,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,50,0.4320000112056732
800,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,50,0.526479959487915
801,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,50,0.49007999897003174
802,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,50,0.4599200189113617
803,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,50,0.47119998931884766
804,vit_base_patch16_224.augreg_in21k,vit_base_patch16_224.mae,50,0.34167999029159546
805,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.mae,50,0.4184800088405609
806,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,50,0.4110400080680847
807,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,50,0.44703999161720276
808,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,50,0.46088001132011414
809,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,50,0.4536000192165375
810,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,50,0.5284799933433533
811,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,50,0.4957600235939026
812,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,50,0.4694399833679199
813,vit_large_patch16_224.augreg_in21k,vit_base_patch16_224.mae,50,0.3092000186443329
814,vit_large_patch16_224.augreg_in21k,vit_large_patch16_224.mae,50,0.3761599659919739
815,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,50,0.3577600121498108
816,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,50,0.4017600417137146
817,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,50,0.41119998693466187
818,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,50,0.38920000195503235
819,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,50,0.44040000438690186
820,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,50,0.44576001167297363
821,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,50,0.43320000171661377
822,vit_base_patch16_224.mae,vit_large_patch16_224.mae,50,0.4647200107574463
823,vit_base_patch16_224.mae,vit_huge_patch14_224.mae,50,0.4578399956226349
824,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b,50,0.3521600067615509
825,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b,50,0.33103999495506287
826,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,50,0.35576000809669495
827,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,50,0.3863999843597412
828,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,50,0.35760000348091125
829,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,50,0.357839971780777
830,vit_large_patch16_224.mae,vit_huge_patch14_224.mae,50,0.7044800519943237
831,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b,50,0.5004799365997314
832,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b,50,0.452239990234375
833,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,50,0.47568002343177795
834,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,50,0.4896799921989441
835,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,50,0.457040011882782
836,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,50,0.4364800453186035
837,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b,50,0.47864001989364624
838,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b,50,0.4398399889469147
839,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b,50,0.45711997151374817
840,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,50,0.47512003779411316
841,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,50,0.43911999464035034
842,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,50,0.4317600131034851
843,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b,50,0.5943199992179871
844,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,50,0.6179200410842896
845,vit_base_patch16_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,50,0.5437600016593933
846,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,50,0.5036800503730774
847,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,50,0.4678400158882141
848,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,50,0.647599995136261
849,vit_large_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,50,0.5412000417709351
850,vit_large_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,50,0.5352799892425537
851,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,50,0.5091999769210815
852,vit_huge_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,50,0.5427199602127075
853,vit_huge_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,50,0.5364000201225281
854,vit_huge_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,50,0.5104799866676331
855,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_large_patch14_clip_224.laion2b_ft_in12k,50,0.6299200057983398
856,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,50,0.5985599756240845
857,vit_large_patch14_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,50,0.634719967842102
858,vit_tiny_patch16_224.augreg_in21k,vit_small_patch16_224.augreg_in21k,55,0.47519996762275696
859,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,55,0.4572000205516815
860,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,55,0.39184001088142395
861,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.mae,55,0.39048001170158386
862,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.mae,55,0.5070399641990662
863,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,55,0.4758400321006775
864,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,55,0.4979200065135956
865,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,55,0.45719999074935913
866,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,55,0.4795199930667877
867,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,55,0.5413599610328674
868,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,55,0.4860000014305115
869,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,55,0.46832001209259033
870,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,55,0.5509600043296814
871,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,55,0.42423999309539795
872,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.mae,55,0.34223997592926025
873,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.mae,55,0.4166399836540222
874,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,55,0.39424002170562744
875,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,55,0.4216800332069397
876,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,55,0.4381600022315979
877,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,55,0.43799999356269836
878,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,55,0.5194399952888489
879,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,55,0.5051999688148499
880,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,55,0.4827999770641327
881,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,55,0.4779199957847595
882,vit_base_patch16_224.augreg_in21k,vit_base_patch16_224.mae,55,0.3447199761867523
883,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.mae,55,0.41359999775886536
884,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,55,0.3994399607181549
885,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,55,0.4376800060272217
886,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,55,0.46512001752853394
887,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,55,0.4631199538707733
888,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,55,0.5262399911880493
889,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,55,0.5161600112915039
890,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,55,0.48840001225471497
891,vit_large_patch16_224.augreg_in21k,vit_base_patch16_224.mae,55,0.3036800026893616
892,vit_large_patch16_224.augreg_in21k,vit_large_patch16_224.mae,55,0.3547999858856201
893,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,55,0.34511998295783997
894,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,55,0.3768000304698944
895,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,55,0.4028800129890442
896,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,55,0.3922400176525116
897,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,55,0.4267199635505676
898,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,55,0.4384799897670746
899,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,55,0.4344800114631653
900,vit_base_patch16_224.mae,vit_large_patch16_224.mae,55,0.4720799922943115
901,vit_base_patch16_224.mae,vit_huge_patch14_224.mae,55,0.46535998582839966
902,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b,55,0.36448001861572266
903,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b,55,0.33479997515678406
904,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,55,0.3494400084018707
905,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,55,0.38864001631736755
906,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,55,0.36847996711730957
907,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,55,0.35712000727653503
908,vit_large_patch16_224.mae,vit_huge_patch14_224.mae,55,0.6853600144386292
909,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b,55,0.48663994669914246
910,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b,55,0.44991999864578247
911,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,55,0.4704800248146057
912,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,55,0.48816004395484924
913,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,55,0.44944000244140625
914,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,55,0.4216800034046173
915,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b,55,0.4743199944496155
916,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b,55,0.4239199757575989
917,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b,55,0.454399973154068
918,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,55,0.46824002265930176
919,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,55,0.4375999867916107
920,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,55,0.41951999068260193
921,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b,55,0.5684000253677368
922,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,55,0.6019999980926514
923,vit_base_patch16_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,55,0.5245599150657654
924,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,55,0.47391998767852783
925,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,55,0.4509600102901459
926,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,55,0.6462399959564209
927,vit_large_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,55,0.5290399789810181
928,vit_large_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,55,0.5187999606132507
929,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,55,0.49560001492500305
930,vit_huge_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,55,0.537839949131012
931,vit_huge_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,55,0.5183999538421631
932,vit_huge_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,55,0.5112000107765198
933,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_large_patch14_clip_224.laion2b_ft_in12k,55,0.6251199841499329
934,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,55,0.6114400029182434
935,vit_large_patch14_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,55,0.643280029296875
936,vit_tiny_patch16_224.augreg_in21k,vit_small_patch16_224.augreg_in21k,60,0.4437599778175354
937,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,60,0.42320001125335693
938,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,60,0.3715199828147888
939,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.mae,60,0.38023999333381653
940,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.mae,60,0.4764000177383423
941,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,60,0.4546400010585785
942,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,60,0.4572800397872925
943,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,60,0.43967998027801514
944,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,60,0.4540800154209137
945,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,60,0.5168799757957458
946,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,60,0.4715999960899353
947,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,60,0.46143999695777893
948,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,60,0.5585600137710571
949,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,60,0.4390399754047394
950,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.mae,60,0.3505600094795227
951,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.mae,60,0.39791998267173767
952,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,60,0.3737599849700928
953,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,60,0.3855999708175659
954,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,60,0.4280000329017639
955,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,60,0.42264002561569214
956,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,60,0.5086399912834167
957,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,60,0.5275200009346008
958,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,60,0.4986400008201599
959,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,60,0.4768799841403961
960,vit_base_patch16_224.augreg_in21k,vit_base_patch16_224.mae,60,0.3442400097846985
961,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.mae,60,0.3919999897480011
962,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,60,0.37351998686790466
963,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,60,0.38144001364707947
964,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,60,0.41840001940727234
965,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,60,0.42392000555992126
966,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,60,0.49696001410484314
967,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,60,0.5224799513816833
968,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,60,0.5003200173377991
969,vit_large_patch16_224.augreg_in21k,vit_base_patch16_224.mae,60,0.29552000761032104
970,vit_large_patch16_224.augreg_in21k,vit_large_patch16_224.mae,60,0.3405599892139435
971,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,60,0.3235200047492981
972,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,60,0.3415200114250183
973,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,60,0.3876799941062927
974,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,60,0.3687199652194977
975,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,60,0.4199199974536896
976,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,60,0.4400000274181366
977,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,60,0.43904000520706177
978,vit_base_patch16_224.mae,vit_large_patch16_224.mae,60,0.47760000824928284
979,vit_base_patch16_224.mae,vit_huge_patch14_224.mae,60,0.47152000665664673
980,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b,60,0.35760000348091125
981,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b,60,0.3490400016307831
982,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,60,0.36416003108024597
983,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,60,0.3860799968242645
984,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,60,0.3725599944591522
985,vit_base_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,60,0.3657599985599518
986,vit_large_patch16_224.mae,vit_huge_patch14_224.mae,60,0.6531999707221985
987,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b,60,0.45712000131607056
988,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b,60,0.4564000070095062
989,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b,60,0.4727199673652649
990,vit_large_patch16_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,60,0.48664000630378723
991,vit_large_patch16_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,60,0.4565599858760834
992,vit_large_patch16_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,60,0.43167999386787415
993,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b,60,0.4449600279331207
994,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b,60,0.42663997411727905
995,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b,60,0.45496001839637756
996,vit_huge_patch14_224.mae,vit_base_patch16_clip_224.laion2b_ft_in12k,60,0.45712000131607056
997,vit_huge_patch14_224.mae,vit_large_patch14_clip_224.laion2b_ft_in12k,60,0.43224000930786133
998,vit_huge_patch14_224.mae,vit_huge_patch14_clip_224.laion2b_ft_in12k,60,0.41616004705429077
999,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b,60,0.5323999524116516
1000,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,60,0.5445600748062134
1001,vit_base_patch16_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,60,0.4801599979400635
1002,vit_base_patch16_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,60,0.4211199879646301
1003,vit_base_patch16_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,60,0.4188799560070038
1004,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b,60,0.6282399892807007
1005,vit_large_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,60,0.5143200159072876
1006,vit_large_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,60,0.5047200322151184
1007,vit_large_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,60,0.4859999716281891
1008,vit_huge_patch14_clip_224.laion2b,vit_base_patch16_clip_224.laion2b_ft_in12k,60,0.5174400210380554
1009,vit_huge_patch14_clip_224.laion2b,vit_large_patch14_clip_224.laion2b_ft_in12k,60,0.4986400008201599
1010,vit_huge_patch14_clip_224.laion2b,vit_huge_patch14_clip_224.laion2b_ft_in12k,60,0.4944000244140625
1011,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_large_patch14_clip_224.laion2b_ft_in12k,60,0.616640031337738
1012,vit_base_patch16_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,60,0.5991999506950378
1013,vit_large_patch14_clip_224.laion2b_ft_in12k,vit_huge_patch14_clip_224.laion2b_ft_in12k,60,0.6478399634361267
1014,vit_tiny_patch16_224.augreg_in21k,vit_small_patch16_224.augreg_in21k,65,0.40664002299308777
1015,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,65,0.4004800021648407
1016,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,65,0.34351998567581177
1017,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_224.mae,65,0.393919974565506
1018,vit_tiny_patch16_224.augreg_in21k,vit_large_patch16_224.mae,65,0.4743199944496155
1019,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,65,0.438480019569397
1020,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,65,0.4487999975681305
1021,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,65,0.45447999238967896
1022,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,65,0.44391995668411255
1023,vit_tiny_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,65,0.49240002036094666
1024,vit_tiny_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,65,0.432640016078949
1025,vit_tiny_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,65,0.4275999665260315
1026,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.augreg_in21k,65,0.5676800012588501
1027,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,65,0.4336000382900238
1028,vit_small_patch16_224.augreg_in21k,vit_base_patch16_224.mae,65,0.3397599756717682
1029,vit_small_patch16_224.augreg_in21k,vit_large_patch16_224.mae,65,0.3898400068283081
1030,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,65,0.3535199761390686
1031,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,65,0.3527999818325043
1032,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,65,0.3936000168323517
1033,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,65,0.3863999843597412
1034,vit_small_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,65,0.472320020198822
1035,vit_small_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,65,0.5130400061607361
1036,vit_small_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,65,0.49487999081611633
1037,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.augreg_in21k,65,0.502799928188324
1038,vit_base_patch16_224.augreg_in21k,vit_base_patch16_224.mae,65,0.3484799861907959
1039,vit_base_patch16_224.augreg_in21k,vit_large_patch16_224.mae,65,0.39448001980781555
1040,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,65,0.3723999559879303
1041,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,65,0.3514400124549866
1042,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,65,0.4004799723625183
1043,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,65,0.39959999918937683
1044,vit_base_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,65,0.4777600169181824
1045,vit_base_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,65,0.52128005027771
1046,vit_base_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,65,0.4998399615287781
1047,vit_large_patch16_224.augreg_in21k,vit_base_patch16_224.mae,65,0.29287999868392944
1048,vit_large_patch16_224.augreg_in21k,vit_large_patch16_224.mae,65,0.33080002665519714
1049,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_224.mae,65,0.3063199818134308
1050,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b,65,0.3012000024318695
1051,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b,65,0.3394400477409363
1052,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b,65,0.32943999767303467
1053,vit_large_patch16_224.augreg_in21k,vit_base_patch16_clip_224.laion2b_ft_in12k,65,0.3924800157546997
1054,vit_large_patch16_224.augreg_in21k,vit_large_patch14_clip_224.laion2b_ft_in12k,65,0.43856000900268555
1055,vit_large_patch16_224.augreg_in21k,vit_huge_patch14_clip_224.laion2b_ft_in12k,65,0.42688000202178955
1056,vit_base_patch16_224.mae,vit_large_patch16_224.mae,65,0.4910399913787842
1057,vit_base_patch16_224.mae,vit_huge_patch14_224.mae,65,0.47256001830101013
1058,vit_base_patch16_224.mae,vit_base_patch16_clip_224.laion2b,65,0.3697599768638611
1059,vit_base_patch16_224.mae,vit_large_patch14_clip_224.laion2b,65,0.3657599985599518
